"","gene","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"70","ENSG00000224924",979.081416049469,0.432619883424908,0.207941026199194,0.00544309453332081,0.0190091939377881
"71","ENSG00000260385",2.57657905126573,0.152579225939194,0.222100436133221,0.314061791717269,0.447220860673994
"72","ENSG00000229520",53.2125436928636,-0.50627438553898,0.187558995740864,0.000638498238486592,0.00357220104412764
"73","ENSG00000224243",99.8806009987016,-0.398232119004322,0.165328625386687,0.00338569555184978,0.0131421775908015
"74","ENSG00000260102",0.116238216788441,-0.00167777374894498,0.339374070014242,0.977894695847509,NA
"75","ENSG00000260343",0.117541586010679,-0.0096505866623237,0.343887310184187,0.840474154077553,NA
"76","ENSG00000223626",0.0441702076025541,0.00374394174658771,0.3460064599913,0.925536485440065,NA
"77","ENSG00000237527",0,0,0.351297955622307,NA,NA
"78","ENSG00000238265",0.0918620835636025,0.00152387838754779,0.345987450788165,0.96965385118727,NA
"79","ENSG00000236581",3.32672980694661,-0.398454923941425,0.239619756430802,0.0152891367805827,0.0428462863857501
"80","ENSG00000267868",45.1949514703066,0.00390593321645501,0.140182041481328,0.974258037972971,0.98418464587825
"81","ENSG00000269356",7.35444810454242,0.331634100210213,0.202673066411032,0.0286969664439542,0.0699951957310241
"82","ENSG00000233997",0.0915866594220659,0.00353054737349582,0.345683261060043,0.931831427918954,NA
"83","ENSG00000269376",9.5015304359734,0.854082676160127,0.236702717332929,2.95141269356264e-06,6.62709656828601e-05
"84","ENSG00000259490",0,0,0.351297955622307,NA,NA
"85","ENSG00000233215",0.0531771122450737,-0.0018261615879472,0.345199558554535,0.966118575570476,NA
"86","ENSG00000271197",0.0259040121741197,0.00107648975496307,0.345985669689805,0.978560168136627,NA
"87","ENSG00000272695",75.8575218218079,-0.152187526657842,0.119176844872005,0.155375984622898,0.262931047273836
"88","ENSG00000184856",0.0171195957116897,0.00107648975496307,0.345985669689805,0.978560168136627,NA
"89","ENSG00000227911",0.342183269608575,-0.0152833461218829,0.299937434608745,0.899244140938276,NA
"90","ENSG00000237699",0.164007282091601,0.0296713958423395,0.342005151496706,0.602131984627618,NA
"91","ENSG00000230490",4.05885870123409,0.0679222488015905,0.211256705826906,0.647209679257897,0.751530229730291
"92","ENSG00000226921",0.530968316772842,0.111205997761378,0.315225499343504,0.344486407512852,NA
"93","ENSG00000273321",33.4410224891327,0.507000980248498,0.199286450110481,0.000971093889372815,0.00494381280655379
"94","ENSG00000234535",3.2652902151333,-0.28794990254489,0.238387181511353,0.0702394651508598,0.141213843224131
"95","ENSG00000232986",0.0952287819727979,-0.00522176355627897,0.342215332653003,0.921221976355336,NA
"96","ENSG00000265094",0.339825754769282,0.00445440053164993,0.308820821094683,0.968164702021933,NA
"97","ENSG00000229373",9.53784831922285,0.563335138090554,0.247215453394932,0.0011593509290047,0.00566066712873378
"98","ENSG00000271850",0.20074916366197,-0.0641236269179675,0.321630036092155,0.526564710858757,NA
"99","ENSG00000225179",0.273479046919292,-0.0255404213541209,0.317461716171751,0.802145877563645,NA
"100","ENSG00000260910",24.2653552651745,0.333407082923086,0.184285085172846,0.0210293291130537,0.0549470304490655
"101","ENSG00000271901",0.480611710023663,0.0378379673980615,0.2881974582129,0.772359163463411,NA
"102","ENSG00000232487",6.27673885027384,0.347725000070198,0.242984269419624,0.0325512021470235,0.0771935618412321
"103","ENSG00000226043",0,0,0.351297955622307,NA,NA
"104","ENSG00000261728",50.0867782562641,-0.253010153924554,0.164090986100805,0.0600323562233358,0.124926447256784
"105","ENSG00000236036",0.0653224124838554,0.00153115228290302,0.345987586425695,0.96950878138029,NA
"106","ENSG00000236711",7.47217790340361,-0.104229662060793,0.193923737416455,0.47284132879519,0.603631193099303
"107","ENSG00000234034",0.0111925790696409,0.00195550013018129,0.345989978462869,0.961064521304272,NA
"108","ENSG00000230972",0.0909597470009451,0.00430115047584151,0.342208849639171,0.935053043066142,NA
"109","ENSG00000223685",2.22394344694151,-0.263388444097543,0.272838252335388,0.0967686219153612,0.182168986270872
"110","ENSG00000236354",2.55588585034711,0.0465156944202318,0.237459796944821,0.754702682123549,0.832623308619919
"111","ENSG00000229437",0.0674123371773325,0.00362798595871464,0.344672277709951,0.93560668276836,NA
"112","ENSG00000228592",6.25844702416565,-0.395745777899224,0.280681164256172,0.0200314436610753,0.0529939330274251
"113","ENSG00000138593",5141.44214861921,-0.25526743707322,0.117187645164552,0.0158684247317846,0.044054610177885
"114","ENSG00000230710",0.14945934271451,0.0255382672671083,0.336909148443156,0.709611813567151,NA
"115","ENSG00000268531",0.593983896743771,0.0331200294357686,0.281047591990826,0.806241189361953,NA
"116","ENSG00000230058",1.01879067675166,0.0134287781277007,0.292010108409787,0.915929323923493,0.945406608212151
"117","ENSG00000215483",5.82666377575268,0.778805757180188,0.319238813051889,0.000131634795220812,0.00108634979423394
"118","ENSG00000227716",0.145161450487935,-0.00703473709511948,0.346063354966291,0.860620443168819,NA
"119","ENSG00000235564",0.0962211123085029,-0.0071526986370914,0.340178583190116,0.902876450775327,NA
"120","ENSG00000226996",0.0935383920686609,-0.000347061352987392,0.343893314112055,0.994164742367994,NA
"121","ENSG00000264695",0.516081629971718,0.167005047442404,0.308575465735808,0.212603314494073,NA
"122","ENSG00000224018",0.204986551688394,-0.0279246152295,0.332838461029458,0.718362611761456,NA
"123","ENSG00000266489",47.4072579859488,-0.203711523791277,0.293386111249308,0.166790531249693,0.277681552294479
"124","ENSG00000224832",0.0371945904839693,0.00683640177755791,0.346059388489003,0.864504139594188,NA
"125","ENSG00000237484",2.10389627447779,0.130021393802263,0.266587171569385,0.377923248173791,0.513314618265827
"126","ENSG00000265485",3.82794499137484,-0.654146161271447,0.354049826467673,0.000917908064161367,0.00472399568550267
"127","ENSG00000263553",0.142976095442139,-0.00686119354868431,0.330964927566056,0.931083476365775,NA
"128","ENSG00000266573",5.64005998320907,-0.811344431636149,0.372745223660814,0.00014092969983713,0.00114094204793572
"129","ENSG00000264345",2.46194696605835,-0.546902991942268,0.328870046731241,0.0032642280208089,0.0127635841915764
"130","ENSG00000265552",0.0124064774518602,0.00195550013018129,0.345989978462869,0.961064521304272,NA
"131","ENSG00000271216",0.0649127960070755,-0.00157822029805084,0.345987775043842,0.968572110149813,NA
"132","ENSG00000229546",0.0370549598486328,-0.00151291857887362,0.345987452548382,0.969871834320066,NA
"133","ENSG00000229928",0.0608951360846705,0.00153115228290302,0.345987586425695,0.96950878138029,NA
"134","ENSG00000266237",0.0336948039741024,0.000197494925654748,0.345983859328853,0.99606613506851,NA
"135","ENSG00000238189",1.98332066312774,-0.324315400117197,0.288054513080229,0.0473496384152125,0.103743965581181
"136","ENSG00000233821",12.4623778326186,0.227549911875187,0.223758361322263,0.140265201290913,0.243237626038622
"137","ENSG00000270522",4.79556415453496,0.422018833964697,0.263487789921161,0.0131194377664266,0.0379664603788379
"138","ENSG00000263862",0.249718056229168,0.0080969146601597,0.319023786347843,0.934784932839552,NA
"139","ENSG00000233725",26.1334882559074,-0.149908288090032,0.166844029582076,0.268242483852731,0.398137196793653
"140","ENSG00000168675",2116.71472329597,-0.294145507535553,0.126813892170623,0.00897446733822413,0.0281674774956433
"141","ENSG00000226519",9.79291156219288,-0.603066873755445,0.353494360407723,0.00168862693641324,0.0076119007236536
"142","ENSG00000265369",37.3905527068856,-0.459759929767902,0.158943497790787,0.00053160809317772,0.00313833782685368
"143","ENSG00000235285",4.59903596371832,-0.262496628093854,0.252170197332295,0.0985912423705607,0.184830913969261
"144","ENSG00000230731",3.7966994429215,-0.170587252290685,0.235585418953836,0.265585110273846,0.395192536963817
"145","ENSG00000263382",0.0830895329488047,0.00270314909384298,0.344195542593979,0.953635382418057,NA
"146","ENSG00000237361",9.1135847262351,-0.614268522540343,0.214704798197706,0.00016867232078516,0.00130799360757435
"147","ENSG00000265374",1.67557165992302,-0.235013017349736,0.28347839019703,0.127321670236026,0.22556070529473
"148","ENSG00000188992",6.54210412149679,-0.583685335271877,0.279613418413789,0.00141500386440791,0.00663045351196513
"149","ENSG00000237585",4.21227742020193,-0.211056524335753,0.212175260362361,0.163726543185957,0.273608437789324
"150","ENSG00000235097",0.0263452772859209,0.00107648975496307,0.345985669689805,0.978560168136627,NA
"151","ENSG00000223732",0.246234505419312,-0.019236842459159,0.318867492712802,0.846882071261907,NA
"152","ENSG00000185272",279.701258051202,-0.36666411364994,0.139908485444023,0.00246363686961507,0.0101716956360434
"153","ENSG00000182974",0.0178540067164662,0.00195550013018128,0.345989978462869,0.961064521304273,NA
"154","ENSG00000226983",0.0590007052266521,0.00462307703938003,0.346018355875059,0.908123517303861,NA
"155","ENSG00000227090",0.0121430974393504,0.00416833961766609,0.346011890330734,0.917125342543069,NA
"156","ENSG00000230379",0.12503050740302,0.0347403250348087,0.338491083801291,0.602331945621949,NA
"157","ENSG00000270505",0.0116963857469003,0.00416833961766609,0.346011890330734,0.917125342543069,NA
"158","ENSG00000244278",0.0178899938638223,0.00195550013018129,0.345989978462869,0.961064521304272,NA
"159","ENSG00000155304",1665.61499526121,-0.447470599262233,0.131444143092177,0.000107960740897895,0.000939176590353487
"160","ENSG00000228886",1.78277887281722,-0.111832219908686,0.252534209951739,0.453718318806426,0.585532591752982
"161","ENSG00000251015",9.69028576886278,0.842315392709996,0.265664589175207,1.3267989031299e-05,0.000194391258999052
"162","ENSG00000232512",0.0502533464023588,0.000652150997498401,0.345984483828623,0.98701046162534,NA
"163","ENSG00000223870",0.0160481700997694,0.00416833961766609,0.346011890330734,0.917125342543069,NA
"164","ENSG00000222042",0.213731490729866,-0.0316758615600563,0.326501767701928,0.722506489180827,NA
"165","ENSG00000261097",0.466498823393972,0.209317485985456,0.316326484097359,0.129646674557358,NA
"166","ENSG00000166200",1817.23527030171,-0.210578098632202,0.0721042512158161,0.00241658338733958,0.0100174255611501
"167","ENSG00000155307",67.6910585098816,0.30583583858609,0.179437950821842,0.0313779665898813,0.0750561441102783
"168","ENSG00000243440",1.80490048017629,-0.371006639647096,0.293453571702005,0.0273108968743431,0.0673176868921116
"169","ENSG00000231817",0.501793695666152,-0.0142252672340376,0.307292115631718,0.900232152958689,NA
"170","ENSG00000260325",14.972021981998,1.38494819458777,0.247055792868987,3.97016373112947e-12,4.59288070562789e-09
"171","ENSG00000228573",0.311993512421036,-0.136435770381951,0.321886915585464,0.244383063182177,NA
"172","ENSG00000234689",0.744913361915452,0.00988008728007943,0.276053725276776,0.942594273639217,NA
"173","ENSG00000260388",18.5190569029551,-0.0304150072121895,0.13315306185039,0.794297842314637,0.861554053860412
"174","ENSG00000231473",2.36982664301486,-0.0712790448036841,0.233292422542115,0.63387305563637,0.740917617195978
"175","ENSG00000264151",1.01734571745223,-0.0329793499766035,0.277493471420969,0.80972358143984,0.872087612528021
"176","ENSG00000233456",0.0510339146202517,0.000652150997498399,0.345984483828623,0.98701046162534,NA
"177","ENSG00000180530",685.243926935355,-0.430634691342677,0.114352545540068,3.18659906521535e-05,0.000375016940395777
"178","ENSG00000233610",0.146734506814892,0.0126122637442896,0.336702863745319,0.851949185725863,NA
"179","ENSG00000264790",1.16534875915993,0.0153231443858297,0.26111678479562,0.914986806314172,0.94479306284476
"180","ENSG00000263611",2.3463897071965,0.323857858542108,0.293032525900467,0.0470179642143664,0.10315257724427
"181","ENSG00000137824",2105.41295420577,0.00839838390050253,0.0375681447157465,0.819346544220043,0.879429259853345
"182","ENSG00000261371",1589.20336493236,0.537093510969838,0.192319902898311,0.000378877175065718,0.0023928330721937
"183","ENSG00000259458",0.4867675539026,0.0630070797236773,0.301836831823734,0.606306683537711,NA
"184","ENSG00000264587",0.0656533892176661,0.0072912692237793,0.346069788153066,0.855587637360037,NA
"185","ENSG00000266196",0.0168628490708845,0.00195550013018128,0.345989978462869,0.961064521304273,NA
"186","ENSG00000265670",0,0,0.351297955622307,NA,NA
"187","ENSG00000231607",88.4430529752191,0.134609972773073,0.128525205547502,0.235934324173162,0.360839753523411
"188","ENSG00000185433",28.3556642400418,-0.233653770765982,0.138546053287975,0.0518151584699738,0.111309031782691
"189","ENSG00000229962",2.11149427203528,-0.142050263369838,0.246079259528617,0.348918785615252,0.483630615516371
"190","ENSG00000234883",14.3199436311821,0.124752150905601,0.173814121831074,0.367217337265439,0.502640739081162
"191","ENSG00000266521",0.171719998823744,0.0260954257311051,0.329680359286403,0.75357567297777,NA
"192","ENSG00000229323",0.645154282016242,0.0677073488641951,0.305934490120574,0.569825587613642,NA
"193","ENSG00000137880",63.5390103786719,0.157734436863019,0.106207879658028,0.105718904758778,0.195110461455787
"194","ENSG00000233783",1.84727407798313,0.108078382519274,0.268473377814171,0.456689800284679,0.58811824737575
"195","ENSG00000273492",128.598914984893,-0.0940576355278034,0.140537326312738,0.437895159777709,0.57095299308332
"196","ENSG00000229025",0.0176962262444417,0.00416833961766609,0.346011890330734,0.917125342543069,NA
"197","ENSG00000263904",0.632075958395925,-0.0241217746537789,0.287779958147561,0.853375399431458,NA
"198","ENSG00000104129",401.801185578052,-0.00320895364584389,0.0581174338659115,0.954505365420071,0.971052569899546
"199","ENSG00000177150",356.621853835125,-0.146335360737058,0.0678937986540933,0.0253172082150305,0.0634405703373291
"200","ENSG00000263688",1.5907715578551,-0.431841743816347,0.33182796267305,0.0122709982105159,0.035976260349032
"201","ENSG00000155313",1131.56067318607,-0.302416354325778,0.0998287574032191,0.00110796272038448,0.00547003059293045
"202","ENSG00000273115",0.324262088979394,0.110663749986352,0.309736025038015,0.365956204780585,NA
"203","ENSG00000231236",0.098930119796868,0.000435501044036789,0.33984317306585,0.994141822202798,NA
"204","ENSG00000236332",0.0820096648122263,0.00433877988815183,0.340276858067151,0.940602580434852,NA
"205","ENSG00000226792",2.55715278486906,-0.278710720925232,0.262056261784655,0.0820675266770943,0.159742914095898
"206","ENSG00000101638",2537.37741398073,-0.334192209651708,0.148459472668891,0.00813331392203033,0.026050840122296
"207","ENSG00000232560",19.2954578190477,-0.128499542142984,0.221230142232486,0.394063614115941,0.528925614318295
"208","ENSG00000217576",0.201131870676079,-0.0555684148361839,0.327817154209938,0.540794035221418,NA
"209","ENSG00000154639",761.694835535821,-0.285195363133569,0.109084722638462,0.00429871576523435,0.0158334207651456
"210","ENSG00000101654",1820.47634243057,-0.419561305992049,0.0842275802554394,1.39809263295218e-07,7.55143913912706e-06
"211","ENSG00000078043",1252.47131754732,-0.366893360371876,0.0752646751541594,3.56934617784828e-07,1.47061126299088e-05
"212","ENSG00000156958",235.811973434436,-0.190039993015063,0.0893321973767954,0.023868209743686,0.0606779578696468
"213","ENSG00000260220",2.19098766328509,-0.0187725082686162,0.259506950752746,0.896350796777974,0.932613438349687
"214","ENSG00000154640",316.171272978396,0.109771409478313,0.137399992314359,0.357573684597967,0.49249438721881
"215","ENSG00000234052",0.0559906400569004,0.0059570739909789,0.346041186335737,0.881790559702065,NA
"216","ENSG00000188277",96.7882778491629,0.191399634974258,0.140795073493256,0.115106806932389,0.208682166634096
"217","ENSG00000249139",0.596933939525049,0.0211508079051418,0.292574938662645,0.867710542559345,NA
"218","ENSG00000225298",0.0361869544967969,0.00241017568105175,0.345993187731839,0.952021774520911,NA
"219","ENSG00000251161",15.8989341314691,0.0626996238643305,0.145677663138291,0.61392362980375,0.724581386852684
"220","ENSG00000234083",0.216668692213802,-0.0254860489200966,0.326203058813377,0.774685267623065,NA
"221","ENSG00000178457",1.26463463027837,-0.060031610936156,0.260331529700937,0.678777318145929,0.775209967857278
"222","ENSG00000232079",0.615536249441961,-0.271506734034241,0.318705551559355,0.0693841213330157,NA
"223","ENSG00000158901",1.08409775116375,0.0784783543119512,0.273372193619827,0.578565921954321,0.69505377135079
"224","ENSG00000140416",2537.4025903737,-0.278842998830646,0.12801892386876,0.0139181654150225,0.0397638323232084
"225","ENSG00000259956",1140.41966902428,0.0510058003168068,0.0569969391514498,0.354742631191977,0.489360022304409
"226","ENSG00000180205",0.389065657608065,-0.0138283639090886,0.30661641660501,0.903594869089288,NA
"227","ENSG00000154642",793.692489552387,0.0628137267797229,0.197274576345832,0.666390335505611,0.766546585867416
"228","ENSG00000247556",11190.245442571,-0.429267189140365,0.103952820863339,7.2051327617622e-06,0.000126471340061554
"229","ENSG00000267642",0.213278476974636,0.0321882165160299,0.329349443143231,0.703095250039174,NA
"230","ENSG00000268573",15.2411417705355,-0.138077910939783,0.150024153137335,0.2761507162663,0.406760769438313
"231","ENSG00000267583",1.27352405574869,-0.351272979235869,0.306818445851274,0.0330489659379393,0.0780500541016398
"232","ENSG00000266965",0.419041325889013,0.0294168756034128,0.300517588106973,0.807515880526514,NA
"233","ENSG00000267397",12.3507909335826,0.106009519167411,0.162535420103507,0.426237638348269,0.559580255242515
"234","ENSG00000140577",1342.39513094956,0.274398040366428,0.129049515376614,0.0161475532950278,0.0446713475195789
"235","ENSG00000261236",1616.75392860731,0.204530732566733,0.103120922976919,0.0317378294545444,0.0756851167326201
"236","ENSG00000166140",906.971941977363,0.314010863988938,0.0873797494887616,0.000142811014727602,0.00115364218848671
"237","ENSG00000267627",1.18025145554589,0.121241742333864,0.283544932920124,0.388471942217306,0.523516092438205
"238","ENSG00000101138",530.414917617538,-0.0424339570292927,0.0431181841559128,0.312537679520658,0.445810710513207
"239","ENSG00000267651",72.6611573926701,-0.166157340666213,0.145094759323417,0.180288251768681,0.29455220546677
"240","ENSG00000154645",26.1087253237594,-0.20296736851464,0.165729210444442,0.133030788503101,0.233419437251473
"241","ENSG00000271564",0.938921317187044,-0.164198285700883,0.297063516987988,0.240358147552,0.366009625447905
"242","ENSG00000260428",155.233248833103,0.654541858878884,0.198372535944397,3.04853646842603e-05,0.000363297872332241
"243","ENSG00000267374",6.86045457530162,-0.147413824216057,0.235779536767988,0.332838244138642,0.466945583445262
"244","ENSG00000235660",0.220224115845523,0.061773887490429,0.313503118308157,0.576765499449873,NA
"245","ENSG00000180305",1.50759227301491,-0.0986066983056028,0.273880547705171,0.489115157103753,0.618385781192139
"246","ENSG00000244471",0.0183013171333484,0.00195550013018128,0.345989978462869,0.961064521304273,NA
"247","ENSG00000259396",0.557242856134678,2.6590444660623e-05,0.295505930039187,0.999829344650844,NA
"248","ENSG00000267413",10.844707251867,-0.269507093612557,0.172971358264493,0.0523348532592786,0.112220686235307
"249","ENSG00000180083",0.356315935483291,-0.0799847271733576,0.32077730989855,0.447694936507144,NA
"250","ENSG00000260926",4.77194120590305,0.668278154312383,0.306662630380322,0.000559563089613943,0.00324893523303578
"251","ENSG00000261715",0.213257720597989,-0.00387214026421689,0.325747281991022,0.965140871486186,NA
"252","ENSG00000182931",1.29943154269012,0.00698144515145217,0.263897300820778,0.960926363828163,0.975528059556803
"253","ENSG00000267313",2.19470733359069,-0.358097722092528,0.304722034964512,0.0308862166669832,0.07416509092726
"254","ENSG00000154646",0.640292597886097,-0.156436244365667,0.310168809450184,0.2320339234076,NA
"255","ENSG00000168634",3.48165340466115,-0.166577235785644,0.251086591267349,0.27530269381441,0.405731853036875
"256","ENSG00000260988",4.40722217020495,-0.174506952155249,0.214427267625586,0.247976337636535,0.374717114559265
"257","ENSG00000149651",0.0421890347023055,0.00241017568105175,0.345993187731839,0.952021774520911,NA
"258","ENSG00000267586",9.68555149633689,-0.639685417972278,0.248814573374101,0.000309990198018573,0.00205249305394959
"259","ENSG00000101365",2301.78274790379,-0.0729826071007904,0.0605645281565031,0.211622578104659,0.331933904383909
"260","ENSG00000167216",290.368639218705,0.282100357459418,0.0903170123244734,0.000910597510073588,0.00469416043120319
"261","ENSG00000124116",13.8813933430976,-0.0751396347472978,0.195341453934467,0.60509677709826,0.717400148582206
"262","ENSG00000087589",50.4200183588279,0.494797615762595,0.177799327892859,0.000551735249836146,0.00321606106837375
"263","ENSG00000261517",0.289723372468874,-0.0644800823294017,0.321109804895121,0.527278661945354,NA
"264","ENSG00000234787",0.0594199522193158,-0.00157822029805084,0.345987775043842,0.968572110149813,NA
"265","ENSG00000236532",2.17837610936233,-0.113186059190762,0.253310677112976,0.448104049005563,0.579976348119801
"266","ENSG00000154654",3044.34489744666,-0.281860469150159,0.112049710609202,0.0057668120426287,0.0199037974696546
"267","ENSG00000232855",14.0100117937616,-0.0528312717997678,0.171650898430488,0.700199796328407,0.791268771608134
"268","ENSG00000226935",2.27103308784247,-0.0233942984544075,0.250158473334687,0.873227636612634,0.917110453020357
"269","ENSG00000259234",32.6271337266042,-0.504753069882501,0.209998433803142,0.00141696291784184,0.00663643568487917
"270","ENSG00000166143",3.35596379571858,0.0924594473775359,0.216154173138829,0.536036731272963,0.659580955804706
"271","ENSG00000258461",77.626190720293,0.275979742422348,0.15379527372847,0.0326701492254963,0.0773995581160067
"272","ENSG00000231125",17.2498630528112,0.0183658768439462,0.138127382833244,0.878147120600776,0.920591978166518
